2,2008,3,4,1,1,2,25800
12,2012,3,4,1,1,2,24200
2,2016,2,4,1,1,2,18500
2,2002,3,4,2,1,2,14500
2,2011,3,4,1,2,2,8500
2,1992,1,4,2,1,2,4000
12,2011,2,4,1,2,2,16900
2,1994,3,4,1,2,2,8500
2,1995,2,4,2,1,2,10000
2,2000,3,4,2,2,2,9000
19,2004,3,4,1,1,2,14900
2,2018,1,4,1,1,2,17500
12,2009,1,4,1,1,2,7000
12,2014,2,4,2,1,2,58000
10,2008,1,4,1,1,2,16900
4,2019,1,4,2,1,2,7000
10,1999,2,4,2,1,2,7500
10,2018,1,4,2,1,2,11800
19,2008,3,4,2,1,2,17500
14,2006,2,4,1,1,2,28500
8,2005,1,4,2,1,2,14800
5,2013,1,4,2,1,2,19500
5,2009,3,4,1,1,2,21500
27,2021,2,4,2,1,1,23500
2,1997,4,4,2,1,2,10500
12,2021,3,4,2,1,1,25990
28,2017,3,4,2,1,2,18000
12,2021,1,4,2,1,1,18990
12,2014,2,4,2,1,2,15900
12,2017,1,4,1,1,2,16500
12,2015,2,4,2,1,2,18500
12,2017,3,4,2,1,2,19500
2,2016,3,4,2,1,2,34000
2,2015,2,4,1,1,2,22600
2,2012,2,4,1,1,2,17200
28,2021,1,4,2,1,1,15500
28,2021,2,4,2,1,1,17500
28,2021,3,4,2,1,1,22500
18,2021,2,4,1,3,1,60900
18,2021,2,4,1,3,1,70900
10,2015,3,4,1,1,2,32000
10,2014,1,4,2,1,2,13200
9,2021,2,4,2,1,2,27000
26,2017,2,4,1,1,2,17500
2,2022,2,4,1,1,1,30300
19,2020,3,4,1,1,2,67000
10,2014,2,4,1,1,2,20490
2,2017,3,4,1,1,2,37000
19,2014,2,4,2,1,2,14400
2,2017,3,4,1,1,2,37000
2,1997,1,4,2,1,2,9300
20,2017,1,4,1,1,2,12000
23,2019,1,4,2,1,2,13000
2,2008,1,4,1,1,2,6500
17,2011,1,4,1,1,2,17500
28,2013,1,4,2,1,2,8000
19,2018,1,4,2,1,2,13000
10,2020,3,4,2,1,2,29900
12,1990,1,4,2,1,2,6000
19,2013,3,4,2,1,2,18200
2,2021,3,4,2,1,1,56000
4,2016,1,4,2,1,2,8000
12,1990,1,4,2,1,2,5700
4,2022,2,4,2,1,2,14990
2,2018,3,4,1,1,2,43500
19,2008,3,4,1,1,2,17500
2,2006,3,4,1,1,2,13500
12,1995,3,4,2,1,2,8300
2,2017,3,4,1,1,2,37000
5,2013,3,4,2,1,2,17500
2,2021,3,4,1,1,2,45000
19,2011,3,4,2,1,2,13500
2,2008,3,4,1,1,2,17500
12,2006,3,4,1,1,2,15500
10,2013,3,4,1,1,2,16000
12,2018,2,4,1,1,2,18500
15,1999,1,4,1,1,2,15500
2,2014,3,4,2,1,2,42800
26,2009,1,4,1,1,2,9700
2,2014,3,4,2,1,2,43000
12,2008,3,4,2,1,2,15000
19,2005,3,4,1,1,2,14000
26,2015,2,4,1,1,2,14800
2,2017,2,4,1,1,2,16000
19,2003,3,4,2,1,2,13000
19,2003,3,4,2,1,2,13000
20,2016,1,4,1,1,2,16500
10,1995,2,3,2,1,2,15000
25,2000,1,3,2,1,2,9900
10,2015,2,3,2,1,2,37500
13,2012,1,3,1,1,2,35800
11,2000,4,3,2,2,2,9000
19,2009,4,3,1,1,2,15500
2,2002,4,3,1,1,2,13500
13,2002,1,3,2,1,2,9600
23,2021,1,3,2,1,1,16900
12,1998,4,3,2,1,2,8000
2,2015,4,3,1,1,2,15000
12,2012,1,3,2,1,2,13200
24,2011,3,3,2,1,2,6000
19,2006,1,3,2,1,2,17500
7,2020,4,3,2,1,2,12200
13,2012,1,3,1,1,2,35800
13,2002,1,3,2,1,2,9600
20,2016,2,3,2,1,2,24500
8,2009,1,3,1,1,2,13500
20,2013,1,3,1,1,2,19200
8,2014,1,3,1,1,1,23890
23,2016,2,3,2,1,1,15900
10,2009,1,3,1,1,2,16500
2,2015,1,3,1,1,2,13600
19,1975,1,3,1,1,2,10500
9,2016,2,3,1,1,2,29900
2,1996,3,3,2,1,2,5600
2,2005,3,2,2,1,2,9000
30,2019,1,2,1,3,1,5450
2,2022,1,2,1,1,1,27700
12,2018,3,2,2,1,2,18500
12,2012,3,2,1,1,2,16800
19,2005,3,2,1,1,2,14000
26,2021,3,2,2,1,2,11000
22,2020,3,2,2,1,2,14000
19,1999,3,2,2,1,2,7000
12,2004,1,2,1,1,2,13900
12,2015,3,2,2,1,2,18500
8,2013,1,2,1,1,2,31500
12,2010,3,2,2,1,2,20500
12,2013,3,2,2,1,2,14900
19,2007,3,2,2,1,2,14900
12,2018,3,2,2,1,2,18500
30,2021,1,2,1,3,1,5950
30,2021,1,2,1,3,1,6300
2,2011,3,2,1,1,2,13870
2,2014,3,2,1,1,2,5316
2,2015,2,2,2,1,2,7040
2,2014,3,2,1,1,2,14310
2,2009,3,2,2,1,2,13080
12,2005,2,2,1,1,2,13410
26,2016,1,2,1,1,1,9300
28,2017,2,2,2,1,1,22900
19,2007,3,2,2,1,2,14900
30,2019,1,2,1,3,1,5450
5,2011,1,2,1,1,2,24000
19,2007,3,2,1,1,2,13800
19,2014,1,2,1,1,2,22500
28,2016,3,2,2,1,2,12800
30,2020,1,2,1,3,1,5950
8,1990,1,2,1,1,2,14500
12,2018,3,2,2,1,2,18500
28,2017,3,2,2,1,1,22900
12,2018,3,2,2,1,1,18500
26,2021,1,2,2,1,1,15000
26,1996,1,2,2,1,1,5000
12,2016,1,2,1,1,2,20000
2,2019,3,2,2,1,2,41000
22,2020,3,2,2,1,2,14000
10,2003,1,2,1,1,2,7500
13,2012,1,2,1,1,2,35800
5,2011,1,2,1,1,2,24000
12,2013,1,2,1,1,2,19000
19,2008,3,2,1,1,2,13500
2,2008,3,2,1,1,2,23500
12,2004,2,2,1,1,2,17000
5,2007,3,2,1,1,2,15000
9,2014,2,2,1,1,2,20800
9,2012,2,2,1,1,2,19500
19,2007,3,2,2,1,2,14900
28,2017,3,2,2,1,1,22900
19,2008,3,2,1,1,2,13500
2,2007,3,2,1,1,2,14700
19,2007,3,2,2,1,2,14900
12,2012,3,2,1,1,2,16800
12,2018,3,2,2,1,2,18500
10,2003,2,2,1,1,2,7500
8,1990,1,2,1,1,2,14500
12,2013,3,2,2,1,2,14900
12,2014,1,2,2,1,2,15900
5,2007,3,2,1,1,2,15000
19,2000,1,2,1,1,2,8000
12,2004,1,2,1,1,2,13900
12,2018,3,2,2,1,2,12000
19,2008,3,2,1,1,2,11900
19,2007,3,2,2,1,2,14900
2,1989,3,2,2,1,2,18500
12,1988,3,2,2,2,2,20000
12,2009,3,2,1,1,2,12900
2,2016,1,2,1,1,2,15000
10,1987,3,2,2,1,2,7000
2,2020,3,2,2,1,2,14000
13,2015,2,2,2,1,2,17000
19,1992,3,2,2,1,2,8500
2,2008,3,2,2,2,2,26000
12,2018,3,2,2,1,2,18500
10,1997,1,2,1,1,2,5000
13,2015,2,2,2,1,2,17000
23,2019,2,4,2,1,2,13000
2,2008,2,5,2,1,2,17800
9,2012,2,5,1,1,2,25000
2,2008,1,4,1,1,2,6500
2,2021,3,4,2,1,1,60000
12,2006,1,4,1,1,2,10500
2,2007,3,4,2,1,2,22800
5,2017,3,2,1,2,2,12500
2,1991,1,2,2,1,2,6000
19,2005,3,4,1,1,2,14000
12,2020,2,5,1,1,2,22500
16,2013,1,5,2,1,2,55800
12,2013,2,5,2,1,2,19000
2,2015,3,4,2,1,2,33800
26,2012,2,5,1,1,2,16500
12,2016,1,4,1,1,2,13500
19,2017,3,4,1,2,2,17300
23,2019,2,5,2,1,2,15500
12,2010,2,5,1,1,2,8500
2,1997,1,4,1,1,2,10000
12,2016,1,4,1,1,2,9300
2,1996,2,5,2,1,2,8000
10,2010,2,5,1,1,2,14800
2,2021,1,4,2,1,2,21500
2,1998,2,5,2,1,2,9000
2,1999,1,4,1,1,2,7900
12,2010,2,5,2,1,2,21000
2,2021,1,4,1,1,2,15500
12,1997,1,4,2,1,2,6300
2,2017,2,4,1,1,2,16000
12,2011,2,5,2,1,2,18000
12,2020,1,5,1,1,2,25900
2,1998,2,5,2,1,2,7200
9,2001,2,5,1,1,2,9000
2,1995,2,5,2,1,2,8800
12,2015,1,5,1,1,2,13800
2,1991,1,4,2,1,2,5500
10,2017,2,5,2,1,2,23000
12,2008,2,5,2,1,2,24200
12,2020,2,4,2,1,2,28500
2,2006,2,5,1,1,2,8200
12,2012,2,5,2,1,2,24200
9,2003,2,5,1,1,2,9500
12,2018,2,4,1,1,2,28500
12,2000,4,5,2,1,2,8500
17,2021,2,4,2,1,2,40500
19,2006,2,5,1,1,2,10000
12,2014,2,5,2,1,2,38200
12,2009,2,5,1,1,2,10200
2,2021,2,4,2,1,1,57800
2,1991,2,5,2,1,2,7000
19,2018,2,4,2,1,2,13000
12,1997,1,4,2,1,2,6300
10,2020,3,4,2,1,2,29900
12,2004,1,4,2,1,2,2900
12,1998,1,4,2,1,2,5800
2,2018,2,5,1,1,2,23500
26,2017,2,4,1,1,2,24500
19,2013,2,5,2,1,2,14300
12,2013,3,4,2,1,2,23000
12,1985,1,4,2,1,2,2000
12,2003,1,4,2,1,2,2900
4,2016,1,4,2,1,2,8000
2,1998,2,5,2,1,2,9000
20,2013,2,4,1,1,2,14800
2,1989,1,4,2,1,2,4500
2,1995,2,5,2,1,2,8500
2,1994,2,5,2,1,2,7200
12,2003,1,4,2,1,2,3500
26,1981,1,4,2,1,2,2900
12,2004,1,4,2,1,2,4200
2,1989,2,5,2,1,2,5700
2,2017,3,4,1,1,2,43000
26,1990,1,3,2,2,2,4700
20,2018,2,5,2,1,2,17500
2,2009,3,4,1,1,2,19800
12,2018,3,4,2,1,2,18500
2,1996,2,5,2,1,2,11900
5,1978,1,4,2,1,2,4950
12,2013,2,5,2,1,2,22000
1,2012,2,5,1,1,2,35500
12,2004,2,5,2,1,2,17000
20,2019,2,5,2,1,2,8900
12,2011,2,5,2,1,2,21000
2,2009,2,5,1,1,2,11200
12,2016,2,5,2,1,2,28800
8,2013,2,5,1,1,2,35000
20,2011,2,5,2,1,2,7900
10,2010,2,5,1,1,2,10500
2,2017,1,4,1,1,2,16000
17,2011,1,4,1,1,2,17500
26,2008,1,4,1,1,2,9500
26,2012,1,4,2,1,2,14500
19,2019,1,4,2,1,2,12000
19,2014,1,3,2,1,2,19500
12,1990,1,4,2,1,2,6000
13,2015,1,4,1,1,2,27000
4,2016,1,4,2,1,2,8000
4,2016,1,5,2,1,2,8500
12,2010,1,4,2,1,2,8500
12,2012,1,5,1,1,2,10300
12,2010,2,5,2,1,2,21000
10,2015,3,4,2,2,2,32000
8,2010,2,5,2,1,2,24800
9,2014,2,5,2,1,2,22800
19,2014,3,4,2,1,2,27800
19,2008,2,4,2,1,2,13500
19,2011,1,5,1,1,2,13500
19,2015,2,5,2,1,2,15900
5,2007,3,4,2,1,2,15000
5,2009,3,4,2,1,2,21500
5,2002,3,4,2,1,2,16500
5,2013,1,5,2,1,2,19500
4,2014,1,5,2,1,2,13500
4,2011,2,5,2,1,2,18900
17,2013,2,5,2,1,2,15000
17,2001,2,5,2,1,2,10000
17,2006,2,5,2,1,2,16500
17,2005,2,5,2,1,2,18500
17,2016,2,5,2,1,2,28900
13,2012,2,5,2,1,2,35800
13,2010,2,5,2,1,2,32500
13,2006,2,5,2,1,2,16500
13,2002,2,5,2,1,2,9600
13,2016,2,5,1,1,2,69000
2,2008,3,4,2,1,2,32500
2,2015,3,4,2,2,2,50000
2,2016,3,4,1,2,2,38000
2,2008,3,4,2,2,2,23500
2,2008,3,4,2,2,2,26500
2,2011,3,4,2,2,2,29000
2,2015,2,5,2,1,2,45000
2,2010,2,5,2,1,2,31000
2,2021,3,4,2,2,2,41000
2,2008,3,4,2,1,2,12000
10,2017,2,4,2,1,2,23000
19,2018,3,4,1,2,2,36800
